,acc_mean,acc_std,loss_mean,loss_std
384,0.41878738651673003,0.011819737115715727,2.144504384994507,0.03996460389409234
385,0.4194231250882149,0.01172670542310503,2.141074285507202,0.03851893959913952
386,0.42004181196292245,0.01161155361501334,2.13765349706014,0.0370040807039391
387,0.42061936964591345,0.011493937828729818,2.1342952092488607,0.03549227388816711
388,0.42122212022542954,0.011366686253659249,2.1309293111165366,0.03396795936747803
389,0.4218133903543154,0.011229109807106112,2.1275912102063494,0.032485899796104195
390,0.42239750256141023,0.011146894184561586,2.124316701889038,0.031090132426653733
391,0.42298236499230063,0.011022500599995813,2.120979812145233,0.02973500849305767
392,0.42356419672568635,0.010993100173920734,2.1176075760523476,0.02857355183213941
393,0.42416522949934005,0.010948900285270584,2.114230201244354,0.02741259305429352
394,0.4247703018784523,0.010907877092210415,2.1108367641766863,0.026301018268573572
395,0.4253685926397642,0.010853681137190535,2.107486560344696,0.025147915674424603
396,0.4259428221980731,0.010775054986011919,2.10420521179835,0.023986558759926897
397,0.42651444762945173,0.010635175273698363,2.100973675251007,0.022796580493731438
398,0.4271004910270373,0.010537079626795424,2.0976768469810487,0.021695526492693604
399,0.42769049117962527,0.010445503737613137,2.0944291138648987,0.02062554149421996
400,0.4298355529705683,0.01164372877421939,2.0879377309481306,0.02544105860290659
401,0.4318183114131292,0.012666780398647985,2.0818057560920717,0.029692830052271107
402,0.43374035437901814,0.013837005333001575,2.076088410218557,0.03361307067218141
403,0.43560904105504356,0.01498012765301572,2.070696922938029,0.0374859315140484
404,0.43744237422943116,0.016146450493757427,2.065353986422221,0.04097372928586419
405,0.43932300488154097,0.01735156945042924,2.0600420371691386,0.04432980214271847
406,0.4411392440398534,0.01836441640382769,2.054907917181651,0.04743147512633341
407,0.4427449355522791,0.019284766947649568,2.0501065993309022,0.050512433505118366
408,0.4443922225634257,0.02011583655556355,2.0452276508013405,0.05350174286666389
409,0.4460218518972397,0.020924984790321042,2.0404841995239256,0.056770724348191574
