,acc_mean,acc_std,loss_mean,loss_std
78,0.13166365977376696,0.010425957638218923,3.433561725616455,0.05717068946197713
79,0.1324553264304995,0.010438089397828542,3.4288351583480834,0.058490256712635
80,0.1332135763391852,0.010364350746813583,3.424181923866272,0.0595432333453439
81,0.13389091577380893,0.010285055666025184,3.419656813144684,0.060590043051178676
82,0.13454161923378702,0.010212502184390349,3.415183041095734,0.061608000710396835
83,0.13522799264639612,0.010165680407442628,3.4106302285194396,0.062498856961497665
84,0.1359634250029921,0.01020356136268149,3.4060155081748964,0.06352324791567251
85,0.13670485179871317,0.0102029285277511,3.401339738368988,0.0645489605950167
86,0.1374231837317347,0.01025529050793558,3.396713056564331,0.06556538410894905
87,0.1380972002074122,0.010268187443579914,3.392227370738983,0.066478058940587
88,0.13880209516733882,0.01023199173007876,3.387792119979858,0.06728749085211266
89,0.13951861303299662,0.010218312548926063,3.3833649063110354,0.06804868316670669
90,0.14025259967893358,0.010173987340549886,3.378884904384613,0.06875676708042912
91,0.14095726069062944,0.010157672716959802,3.3744940686225893,0.06938729067764786
92,0.14166108947247263,0.010138043033000097,3.370077543258667,0.06997316221768021
93,0.14237779047340152,0.010060267556834762,3.3656718635559084,0.07038522352620152
94,0.14308401029556986,0.00998127319381049,3.3612570095062257,0.0708349944630225
95,0.14373728733509775,0.0099402980276882,3.356922469139099,0.07141221746974043
96,0.14434910129755732,0.009940456078370115,3.352664830684662,0.07210977478657876
97,0.14493062686175104,0.00995643521304605,3.348434720039368,0.07270937608398204
98,0.14550367306917902,0.009980486312148791,3.3442165446281433,0.07328782977867646
99,0.1460986731573939,0.009941595307685364,3.340002100467682,0.07381487443343125
100,0.1462144139036536,0.010105277440765002,3.340769786834717,0.07488933921538493
101,0.14634372424334285,0.010349107390745531,3.3410473561286924,0.07593353244486416
102,0.14658565972000356,0.010634231137023092,3.340875189304352,0.0771099217935087
103,0.14675611432641741,0.010982427642097208,3.340507664680481,0.07798063859451708
104,0.14707754287868735,0.0114875037789013,3.339845335483551,0.07860216974013752
105,0.14753362398594613,0.011845834915168345,3.3384966397285463,0.07942837609737052
106,0.1481746496632695,0.012299108571201938,3.3365937089920044,0.08023418000817639
107,0.14892160076647992,0.012794945591976836,3.33444552898407,0.08126356789271069
108,0.14970648448914287,0.01337049758151842,3.3321107268333434,0.08215709119638528
109,0.15053981792181725,0.013724051056405395,3.3294846343994142,0.08334688998635206
110,0.1514440732076764,0.01406255947614655,3.32684042930603,0.0845145397644894
111,0.15241346102207895,0.014242943878455445,3.324021499156952,0.08559165474027747
112,0.15328355904668567,0.014294936862981214,3.3212737917900084,0.08663059141481039
113,0.15414440829306839,0.01431161405483561,3.318432679176331,0.08739785624733788
114,0.15507622640579935,0.014440178906900364,3.315524582862854,0.08799717094617128
115,0.15606306839734313,0.014471192138541498,3.3125279545783997,0.08818762412522231
116,0.1570482379570603,0.014486173446578939,3.309281816482544,0.08865218691999667
117,0.1580215987935662,0.014587602787799801,3.306038167476654,0.0893290484483422
118,0.1590731859579682,0.014755961745924449,3.302783582210541,0.08976378813311028
119,0.16010203216224905,0.014987131309447912,3.2994426488876343,0.09012705013455173
120,0.1611094947531819,0.015277361462523932,3.2961280822753904,0.09043671145993097
121,0.1621058716252446,0.015610418924980057,3.2927850341796874,0.09091469043952331
122,0.16308298427611587,0.015846951253508042,3.2894442296028137,0.09119523672195123
123,0.16406757328659294,0.016052786978594337,3.2860913610458375,0.09134963917265998
124,0.16507590655237434,0.016158852894619883,3.2826220488548277,0.09122718740487037
125,0.1660336986556649,0.016227726745645474,3.279282200336456,0.09121847480834619
